youtube_title,  Darlene Zschech - Here I Am Send Me (Official Video)
youtube_url,    https://www.youtube.com/watch?v=uFEK4fpYOS4
song_artist,    Darlene Zschech
song_title,     Here I Am Send Me
track_duration, 484.53732426303856
