youtube_title,  Clean Bandit - Rather Be ft. Jess Glynne [Official Video]
youtube_url,    https://www.youtube.com/watch?v=m-M1AtrxztU
song_artist,    Clean Bandit ft. Jess Glynne
song_title,     Rather Be
track_duration, 268.4175963718821
