youtube_title,  Eagles - One of These Nights Live 1977 [HD] Lyrics
youtube_url,    https://www.youtube.com/watch?v=-2WQ_caqBiY
song_artist,    Eagles
song_title,     One of These Nights
track_duration, 231.2518820861678
