youtube_title,  El Karma - Ariel Camacho y Los Plebes Del Rancho [Video Oficial 2014]
youtube_url,    https://www.youtube.com/watch?v=F6Dw6ZFmM4c
song_artist,    Ariel Camacho Y Los Plebes Del Rancho
song_title,     El Karma
track_duration, 195.99963718820862
