youtube_title,  Jim Reeves.. "Put Your Sweet Lips a Little Closer" (He'll Have to Go) 1959
youtube_url,    https://www.youtube.com/watch?v=KEl7WjfbnSA
song_artist,    Jim Reeves
song_title,     Put Your Sweet Lips a Little Closer
track_duration, 140.85877551020408
